id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,license
806300590768624612,Ruhig Hell Wohnen im Grünen füßläufig zum Wasser,461205981,Jelo Stay,Treptow - Köpenick,Köpenick-Süd,52.4223935,13.589356,Entire home/apt,136.0,2,6,339,"Legal entity name and Legal form: Jelo Immobilien GmbH <br/>Legal representatives or Trade register number: HRB 218588 B  <br/> Entity address: Helmkrautstr. 35a, 13503, Berlin, Deutschland <br/>Listing address: Lienhardweg 28, 12557, Berlin, Deutschland"
806382086434096819,Quite room in Neukölln - Rixdorf,17144156,Salah,Neukölln,Rixdorf,52.47248364776312,13.449800801724976,Private room,68.0,2,2,81,08/Z/AZ/012547-23
806692587387539107,Cozy Corner in Central Berlin,18772884,Misha,Tempelhof - Schöneberg,Schöneberg-Nord,52.503835548870725,13.344186152871622,Private room,50.0,1,3,0,01/Z/RA/014937-22
807065075505726591,Berlin im Grünen&schnell zentral,22292917,Victor,Steglitz - Zehlendorf,Zehlendorf  Nord,52.45272250376934,13.25941026265213,Entire home/apt,200.0,92,1,364,Unknown
807131975159748467,Kleines Schlafzimmer,58429157,Bárbara,Mitte,Parkviertel,52.55476390690743,13.341241276292353,Private room,59.0,1,2,352,"First name and Last name: Baaby  <br/> Contact address: Cornelius-Fredericks-Straße , 13351, Berlin, Deutschland  <br/>Listing address: Cornelius-Fredericks-Straße , 13351, Berlin , Deutschland "
807408053027142985,ZImmer in ruhigem großen Dachgeschoss,63064370,Stefan,Pankow,Prenzlauer Berg Nordwest,52.55364,13.40021,Private room,90.0,5,1,45,"First name and Last name: Stefan Wachner  RegNr. 03/Z/AZ/009447-24 <br/> Contact address: Ueckermünder Str. 4, 10439, Berlin, Deutschland <br/>Listing address: Ueckermünder Str. 4, 10439, Berlin, Deutschland"
807756123619697192,Cosy place in the city heart,31933681,Daniele,Mitte,Brunnenstr. Süd,52.53038285191987,13.404160455158731,Entire home/apt,67.0,92,2,364,Unknown
807864479967178593,Traumwohnung zwischen Mauerpark und Arkonaplatz,3100851,Stephan,Mitte,Brunnenstr. Süd,52.5389636,13.4035425,Entire home/apt,75.0,92,1,352,"First name and Last name: Stephan Herwig <br/> Contact address: Walporzheimer Straße 9, 13465, Berlin, Deutschland <br/>Listing address: Rheinsberger Straße 42, 10435, Berlin, Deutschland"
808455124534545614,"Blueground | Prenzlauer Berg, nr Schönhauser Allee",434485440,Blueground,Pankow,Prenzlauer Berg Nordwest,52.5556653,13.4080031,Entire home/apt,115.0,90,302,140,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823, Berlin, Germany <br/>Listing address: Ibsenstraße 16, 10439, Berlin, Germany"
808615194268011004,2Rms New Penthouse Aprt. close to lake and forest,449366948,Lana,Treptow - Köpenick,Müggelheim,52.40959967287403,13.66928859169353,Entire home/apt,79.0,92,2,355,Unknown
808930161616321178,"Top floor, perfect location Fshain",20434299,Yagiz,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51205568625254,13.45938016752148,Entire home/apt,90.0,92,2,358,Unknown
809313551546985943,2 Charming Private Rooms in a Central Apartment,1272486,Christian,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.518636,13.4315024,Private room,183.0,3,1,45,02/Z/AZ/016849-23
810058351122970150,Wohnen in Wannsee,160821265,Robin,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.412637451855794,13.146109994321012,Entire home/apt,112.0,92,2,270,Unknown
810076567812945128,at Potsdamer Platz with long-distance view,125998987,Dagmar,Mitte,Tiergarten Süd,52.504602699663536,13.37402422096102,Entire home/apt,90.0,92,2,121,Unknown
810148216137465157,Großes Zimmer auf eigener Etage + mit eigenem Bad,5130861,Julia,Pankow,Prenzlauer Berg Nord,52.54749965162067,13.427638856838504,Private room,93.0,3,2,137,03/Z/AZ/007861-23
810220845082465609,Barrierefreie Neubauwohnung,275744128,Tobias,Mitte,Brunnenstr. Süd,52.530024135566094,13.386512252206176,Entire home/apt,155.0,1,1,59,"Legal entity name and Legal form: ERLECH UG <br/>Legal representatives or Trade register number: HRB 17623 FF <br/> Entity address: Steenerbuschstraße 46, 16341, Panketal, Deutschland <br/>Listing address: Tieckstraße 5, 10115, Berlin, Deutschland"
810251141906035563,Möblierte Flat im Herzen Berlins,497454755,An Angel,Tempelhof - Schöneberg,Schöneberg-Nord,52.5020309336246,13.353120359664242,Entire home/apt,34.0,180,1,182,Unknown
810266242281766313,Spacious apartment at Mauerpark,21803771,Fabian,Pankow,Prenzlauer Berg Nordwest,52.54775,13.40224,Entire home/apt,75.0,92,1,365,Unknown
810594575643752470,Central + Spacious 2 bedroom 2 bathroom flat for 4,102461,Berlin Style Apartments,Neukölln,Neuköllner Mitte/Zentrum,52.4853704,13.4245529,Entire home/apt,264.0,5,8,312,"Legal entity name and Legal form: Berlin Style Apartments GmbH <br/>Legal representatives or Trade register number: HRB 156550 B <br/> Entity address: Straße zum Löwen 10b, 14109, Berlin, Deutschland <br/>Listing address:  Hermannstraße 254, Apt 7, 12049, Berlin, Deutschland"
810667192102353036,Top Lage: Kreuzberg Bergmann Kiez / ruhig,401389605,Rooms Of Paradise,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4902678,13.402581,Entire home/apt,99.0,1,3,170,"Legal entity name and Legal form: Rooms of Paradise GbR - Franziska SEIFFERT, Sabine Reincke <br/>Legal representatives or Trade register number:  Franziska SEIFFERT und Sabine Reincke <br/> Entity address: Hagenauerstr. 6 , 10435, Berlin , Deutschland  <br/>Listing address: Genisenauerstr. 56, 10961, Berlin , Deutschland"
810670224553529712,"Blueground | Prenzlauer Berg, nr Mauerpark Volksp.",434485440,Blueground,Pankow,Prenzlauer Berg Süd,52.5350755,13.4267712,Entire home/apt,114.0,90,302,66,Unknown
811357258381829850,"Blueground | Charlottenburg, nr KaDeWe",434485440,Blueground,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49972,13.30854,Entire home/apt,86.0,90,302,292,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 Berlin, 10823, Berlin, Germany <br/>Listing address: Kurfürstendamm 167-168 #107, 10707, Berlin, Germany"
812164857012178054,"Cozy apartment, Best Location",20922250,Marwan,Mitte,Alexanderplatz,52.52656004305552,13.409951165081772,Entire home/apt,134.0,14,1,302,"First name and Last name: Marwan Fakhereddin <br/> Contact address: linienstr 87, 87, 10119, Berlin, Germany <br/>Listing address: almstadtstr, 10119, Berlin, Germany"
812260888750485821,Modernes Altbau-Apartment,344102509,Gregory David,Mitte,Moabit West,52.52762,13.32853,Entire home/apt,80.0,183,1,364,Unknown
812352710482230817,Helles Studio in bester Lage,10480350,Johanna,Mitte,Brunnenstr. Süd,52.536728411369374,13.402044087388871,Entire home/apt,109.0,3,1,10,01/Z/RA/015083-23
812769557801524710,"Blueground | Kreuzberg, nr Spree",434485440,Blueground,Mitte,Alexanderplatz,52.5141099,13.4158344,Entire home/apt,154.0,90,302,237,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 Berlin, 10823, Berlin, Germany <br/>Listing address: Märkisches Ufer 48 #148, 10179, Berlin, Germany"
812835209002756020,Bright an modern maisonette in Neukölln,5313085,Judith,Neukölln,Neuköllner Mitte/Zentrum,52.477447722819925,13.437939696295157,Entire home/apt,140.0,6,1,75,08/Z/RA/012298-22
812893062303242162,Schönes Zimmer mit Balkon im 4. Stock mit Aufzug,498057601,Peter,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49635996334775,13.31849964232787,Private room,60.0,5,1,100,04/Z/AZ/013149-23
813451964784933740,Ankommen Wohlfühlen hell bei der Altstadt Spandau,461205981,Jelo Stay,Spandau,Spandau Mitte,52.53408,13.2063,Entire home/apt,229.0,1,6,335,"Legal entity name and Legal form: Jelo Immobilien GmbH <br/>Legal representatives or Trade register number: HRB218588B <br/> Entity address: Helmkrautstr. 35a, 13503, Berlin, Deutschland <br/>Listing address: Stresowstraße 17, 13597, Berlin, Deutschland"
813481679208609736,Mega Zentral 15min HBF alles was das Herz begehrt,461205981,Jelo Stay,Mitte,Moabit West,52.53004,13.32649,Entire home/apt,225.0,2,6,328,"Legal entity name and Legal form: Jelo Immobilien GmbH <br/>Legal representatives or Trade register number: HRB218588B  <br/> Entity address: Helmkrautstr. 35a, 13503, Berlin, Deutschland <br/>Listing address: Rostockerstraße 39, 10553, Berlin, Deutschland"
813534562067804245,beautiful home middle of Pberg,960025,Arun,Pankow,Prenzlauer Berg Nord,52.54830029805469,13.424625733695448,Entire home/apt,91.0,92,1,364,Unknown
813571853312524910,"Blueground | Friedrichshain, at Boxhagener Platz",434485440,Blueground,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51099749999999,13.4583393,Entire home/apt,85.0,90,302,352,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 , Berlin, Germany <br/>Listing address: Gabriel-Max-Straße 16, 10245, Berlin, Germany"
813574364634032619,"Blueground | Charlottenburg, nr Kurfürstendamm",434485440,Blueground,Charlottenburg-Wilm.,Grunewald,52.4828284,13.2904715,Entire home/apt,112.0,90,302,80,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 , Berlin, Germany <br/>Listing address: Hohenzollerndamm 73A, 14199, Berlin, Germany"
813621547131911652,Altbau mit Balkon im Prenzlberg,244874666,Annabella,Pankow,Prenzlauer Berg Nord,52.54269145684325,13.43852092533945,Entire home/apt,106.0,6,1,94,03/Z/RA/007856-23
813730502112104956,"Rockchair | ML 3.1  Super 3R flat,2 bath,2 balcony",155105708,Sören,Charlottenburg-Wilm.,Schmargendorf,52.4803107,13.2988114,Entire home/apt,296.0,92,23,364,Unknown
813818453600008402,"Rockchair | ML5.1 Super 3 Zi, 2 Bäder, 2 Balkon",155105708,Sören,Charlottenburg-Wilm.,Schmargendorf,52.4803107,13.2988114,Entire home/apt,296.0,92,23,319,Unknown
813838825218340063,"Rockchair | ML 3.2 Super Flat, Balkon, Lift",155105708,Sören,Charlottenburg-Wilm.,Schmargendorf,52.4803107,13.2988114,Entire home/apt,242.0,92,23,331,Unknown
813841440855271830,Rathaus Neukölln: nice accommodation,45133591,Anna,Neukölln,Reuterstraße,52.481460028634366,13.434803553764278,Entire home/apt,112.0,5,2,52,08/Z/AZ/006480-18
813869709479981257,"Rockchair | ML4.2 Pre-Listing* Super Flat, Balkon",155105708,Sören,Charlottenburg-Wilm.,Schmargendorf,52.4803107,13.2988114,Entire home/apt,242.0,92,23,272,Unknown
813879707675959663,"Rockchair | ML 5.2 Pre-Listing* Super Flat, Balkon",155105708,Sören,Charlottenburg-Wilm.,Schmargendorf,52.4803107,13.2988114,Entire home/apt,242.0,92,23,293,Unknown
813907362235789480,Wohnung geordnet,498285684,Mira,Reinickendorf,West 4,52.5664373,13.3169866,Private room,30.0,1,1,341,"First name and Last name: Djezzar Hadjer <br/> Contact address: Scharnweberstr 100, 13405, Berlin, Deutschland  <br/>Listing address: Scharnweberstr 100, 13405, Berlin , Deutschland "
813909422728786144,Cozy apartment at Treptower Park,78585728,Marie,Treptow - Köpenick,Plänterwald,52.47606436509398,13.477987355850685,Entire home/apt,91.0,2,1,3,09/Z/RA/004148-23
814129462632904456,"Rockchair | ML 1.1 Super 3 Zi, 2 Bäder, 2 Balkon",14117635,Sören,Charlottenburg-Wilm.,Schmargendorf,52.48031,13.29878,Entire home/apt,296.0,92,10,304,Unknown
814163443892895524,"Rockchair | ML2.1 Super 3 Zi 2 Bäder, 2 Balkon",14117635,Sören,Charlottenburg-Wilm.,Schmargendorf,52.48031,13.29878,Entire home/apt,296.0,92,10,311,Unknown
814175379476377879,"Rockchair | ML2.3 Pre-Listing* super 3 Zi, 2 Bäder",14117635,Sören,Charlottenburg-Wilm.,Schmargendorf,52.48031,13.29878,Entire home/apt,297.0,92,10,326,Unknown
814258956670449966,Moored or Anchored Houseboat Lilith,1016493,William,Spandau,Haselhorst,52.55888,13.22807,Entire home/apt,250.0,3,1,171,"First name and Last name: William Newberry <br/> Contact address: Milastr 6, 10437, Berlin, Germany <br/>Listing address: Am der Havel, 13587, Berlin, Germany"
814386635887736633,Altbauwohnung Prenzlauer Berg,138868567,Antonia,Pankow,Prenzlauer Berg Nordwest,52.54983,13.40731,Private room,80.0,4,1,84,03/Z/AZ/007974-23
814968256262792098,Deluxe King Suite,399155533,Renate,Steglitz - Zehlendorf,Drakestr.,52.4340366,13.3133886,Entire home/apt,160.0,2,1,343,"First name and Last name: Renate Roginas <br/> Contact address: Hindenbrugdamm 12, 12203, Berlin, Deutschland <br/>Listing address: Hindenbrugdamm 12, 12203, Berlin, Deutschland"
815136527628581143,Altbauwohnung in KuDamm-Nähe,451835956,Gerhard,Charlottenburg-Wilm.,Kantstraße,52.5075789317248,13.31472751108948,Private room,145.0,3,1,312,04/Z/AZ/013313-23
815867083321356503,Light & cozy apartment in Mitte,403204793,Julie,Mitte,Brunnenstr. Süd,52.536460077283465,13.406552163329495,Entire home/apt,112.0,2,1,47,"First name and Last name: Julie Göllner <br/> Contact address: Griebenowstrasse 20, 10435, Berlin, Germany <br/>Listing address: Griebenowstrasse 20, 10435, Berlin, Germany "
816445543383913404,Gemütliches 2 Zimmer Apartment,498746190,Annabelle,Lichtenberg,Fennpfuhl,52.53161815501736,13.48068804397475,Entire home/apt,55.0,92,1,361,Unknown
817200066944099193,Neues Design-Apartment in Friedrichshain,202056883,Karolina & Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51788934182591,13.46293895634462,Entire home/apt,295.0,3,4,311,"Legal entity name and Legal form: Herbst &amp; Oehmke Immobilien GmbH <br/>Legal representatives or Trade register number: HRB 210459 <br/> Entity address: Odenwaldstr 12, 12161, Berlin, Berlin <br/>Listing address: Schreinerstr 59, EG links, Vorderhaus, 10247, Berlin, Berlin"
817316233912290537,Sunny apartment in a quiet location,159493970,Ibo,Treptow - Köpenick,Alt  Treptow,52.48925556414453,13.444628316624105,Entire home/apt,230.0,4,1,80,09/Z/RA/003920-23
818043009465522204,Calm down in Berlins heart,395115713,Jan,Mitte,Brunnenstr. Süd,52.53478440493497,13.39388186976702,Entire home/apt,130.0,3,1,81,01/Z/AZ/014748-22
818105839010217415,Overnight / short term stays in central berlin,180831545,Suraj,Mitte,Wedding Zentrum,52.55183,13.3778,Private room,25.0,93,1,365,Unknown
818571592339930572,Hausboot mieten in Berlin - Fiona oder Moritz,94604574,Frank,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37890014144392,13.64684402963869,Entire home/apt,183.0,2,2,31,"Legal entity name and Legal form: H &amp; M Immobilienmarkt GmbH <br/>Legal representatives or Trade register number: Frank Riedel <br/> Entity address: Friedrichstraße 95, 10117, Berlin, Deutschland <br/>Listing address: Adlergestell 757, 12527, Berlin, Deutschland"
818630719501735634,Apartment in Moabit for 3 guests,499328707,Ferdinand,Mitte,Moabit Ost,52.531491,13.348983,Entire home/apt,113.0,3,3,348,"First name and Last name: Ferdinand Dietrich <br/> Contact address: Neustiftgasse 16 Stiege 1 Top 43, 1070 , Wien, Östereich <br/>Listing address: Perleberger Str 52, 10559, Berlin , Berlin"
818653853100620025,Room (25 m²) in Berlin Pankow,438434758,Tim,Pankow,Pankow Zentrum,52.56926854436794,13.408187020053663,Private room,75.0,2,1,352,03/Z/AZ/008133-23
818657728887367214,Gästezimmer mit eigenem Bad in Dachgeschosswohnung,39307706,Faesal,Treptow - Köpenick,Oberschöneweide,52.45904835756932,13.52616554581854,Private room,36.0,2,1,5,09/Z/AZ/003610-22
818826099842910033,Penthouse Studio 8. Etage  Siemensstadt,498981630,Mario,Spandau,Siemensstadt,52.53695131176792,13.275280371308328,Entire home/apt,52.0,92,1,364,Unknown
818923397576865498,rote Remise Ferienhaus im Hof,264791454,Natalie,Treptow - Köpenick,Friedrichshagen,52.4530276,13.6287499,Entire home/apt,195.0,3,2,320,"First name and Last name: Natalie Gude Losada <br/> Contact address: Klutstr. 6, 12587, Berlin, Deutschland <br/>Listing address: Klutstr. 6, 12587, Berlin, Deutschland"
819238652278250314,Loft46 - Historic fabric loft in the city center!,106694332,Johannes Maximilian,Charlottenburg-Wilm.,Barstraße,52.48684206469261,13.318080525131242,Private room,114.0,5,7,320,"Legal entity name and Legal form: MJ Management UG <br/>Legal representatives or Trade register number: Maximilian Jansen <br/> Entity address: Hohenzollerndamm 92, 14199, Berlin, Deutschland <br/>Listing address: Berliner Straße 46, 10713, Berlin, Deutschland"
819515409528874125,Komfortable Ruhe im Grünen,133103960,Martin,Reinickendorf,Nord 1,52.62327819203931,13.296497859631248,Entire home/apt,125.0,92,1,358,Unknown
820163802171354098,Neubau-Wohnung in schöner Remise,41242456,Melissa,Pankow,Weißensee,52.54683,13.45669,Private room,65.0,4,1,7,03/Z/AZ/007938-23
820266602410830807,Cute vintage apartment,499682121,Octavia,Pankow,Blankenfelde/Niederschönhausen,52.57616,13.39886,Private room,45.0,1,1,347,03/Z/AZ/008106-23
820435933032602188,Wohnen auf Zeit- Bergmannkiez,145945558,Maria,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49720787823554,13.38514295176694,Private room,36.0,36,2,171,02/Z/AZ/016884-23
820775965495112111,Der Himmel über Berlin,1330859,Konstantin,Mitte,Brunnenstr. Süd,52.52845298319658,13.391011486009935,Entire home/apt,175.0,92,1,269,Unknown
821030749724229954,Prenzlauer Berg - Altbauwohnung - Zimmer (blau),486148295,Christoph,Mitte,Alexanderplatz,52.52343,13.41144,Private room,59.0,2,2,80,03/Z/RA/007631-22
821061516831722876,"Sunny & spacious, 140m² w garden",7093139,Florian,Neukölln,Neuköllner Mitte/Zentrum,52.47742552261551,13.437917366203372,Entire home/apt,199.0,5,1,48,08/Z/RA/012538-23
821121357451204971,Bed and maybe breakfast,1369556,Michael,Treptow - Köpenick,Alt  Treptow,52.49284,13.4516983,Private room,12.0,92,1,142,Unknown
821169239148697106,"Unique, cozy designed room with privat bath",10446821,Patrick,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52183238771912,13.446469983403484,Private room,82.0,1,2,165,02/Z/AZ/016996-23
821555465662502289,Gorgeous New Designer Apartment in Moabit - Min 3m,1156924,Camilla,Mitte,Moabit West,52.52796124544417,13.342084315504517,Entire home/apt,59.0,92,2,352,Unknown
821610988506406199,Iconic socialist monument building,499990145,Denise,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51641414493466,13.457733929960211,Entire home/apt,141.0,3,1,2,02/Z/RA/016813-23
821686339430239521,Stadtnah und stilvoll: Wohnung in Berlin Weißensee,337879741,Christiane,Pankow,Weißensee,52.5502297,13.4604503,Entire home/apt,87.0,2,1,158,03/Z/RA/007818-23
